CountyName,Year,beef,milk,steers,bulls,dairy_150,dairy_440,fin_cattle,hogs_fin,hogs_sow,hogs_boars
BOONE,1974,10600,600,7303,530,969,969,10001,255936,581,11618
BOONE,1975,11700,500,5110,585,627,627,7703,256036,610,12199
BOONE,1976,11200,600,6515,560,608,608,9338,87900,673,13461
BOONE,1977,10711,559,6473,536,708,708,10491,98933,721,14429
BOONE,1978,9800,500,7197,490,796,796,11732,106667,761,15223
BOONE,1979,9200,600,6899,460,883,883,11300,108333,703,14062
BOONE,1980,10000,500,5919,500,811,811,10306,110000,699,13988
BOONE,1981,10300,400,5834,515,622,622,10478,115162,688,13761
BOONE,1982,9700,400,4812,485,533,533,8804,115000,596,11925
BOONE,1983,8200,400,5153,410,589,589,9184,108333,608,12151
BOONE,1984,7500,300,4258,375,415,415,6886,108333,578,11551
BOONE,1985,6800,400,3747,340,464,464,6249,113000,551,11017
BOONE,1986,5700,400,3833,285,452,452,5611,92333,529,10583
BOONE,1987,5500,500,4216,275,480,480,6239,85333,558,11150
BOONE,1988,5500,600,4237,275,732,732,6412,91667,534,10683
BOONE,1989,5700,600,3918,285,690,690,5806,90333,561,11217
BOONE,1990,5100,500,4173,255,579,579,5766,91946,534,10683
BOONE,1991,5230,412,4386,262,427,427,5712,95587,601,12018
BOONE,1992,5372,368,3747,269,375,375,5374,96316,568,11350
BOONE,1993,5465,322,3790,273,301,301,5264,97493,568,11350
BOONE,1994,5532,280,3918,277,238,238,5182,97298,501,10015
BOONE,1995,5781,219,3875,289,177,177,5042,95941,454,9081
BOONE,1996,5766,168,3833,288,121,121,4904,94326,417,8346
BOONE,1997,5887,104,4258,294,58,58,4920,100137,470,9399
BOONE,1998,5671,143,4258,284,70,70,4586,94055,407,8137
BOONE,1999,5770,178,4344,288,66,66,5048,86412,344,6890
BOONE,2000,5813,210,4684,291,51,51,5161,78104,301,6025
BOONE,2001,5600,227,4471,280,41,41,4890,70908,270,5396
BOONE,2002,4468,288,7435,223,148,148,6118,63246,231,4617
BOONE,2003,4500,200,6122,225,127,127,5707,65043,224,4475
BOONE,2004,4000,169,5594,200,102,102,5198,66749,234,4673
BOONE,2005,4500,193,5581,225,103,103,5194,68384,242,4836
BOONE,2006,4000,254,5724,200,204,204,5408,70516,250,5007
BOONE,2007,5841,224,8052,292,74,74,6629,74033,244,4889
BOONE,2008,6200,200,6292,310,86,86,5850,81316,238,4762
BOONE,2009,6000,200,6070,300,91,91,5584,92541,241,4825
BOONE,2010,5800,200,6362,290,91,91,5490,105034,233,4665
BOONE,2011,5600,200,6470,280,96,96,5334,118905,223,4450
BOONE,2012,5386,416,7271,269,88,88,5409,132273,181,3615
BOONE,2013,4980,415,5699,249,171,171,4786,130118,205,4101
BOONE,2014,4474,408,5266,224,202,202,4543,130981,213,4270
BOONE,2015,4368,425,4977,218,258,258,4347,129021,218,4354
BOONE,2016,4305,431,4776,215,285,285,4181,129862,218,4354
BOONE,2017,4091,351,6056,205,145,145,4509,129495,211,4228
BOONE,2018,4100,455,4798,205,252,252,4089,131322,216,4312
BOONE,2019,4000,455,4871,200,249,249,4114,133447,222,4439
BREMER,1968,2800,19000,7056,140,11550,11550,4842,122170,549,10978
BREMER,1969,3100,17500,8116,155,9612,9612,5195,116503,511,10216
BREMER,1970,3900,16500,8116,195,9014,9014,5195,123503,506,10112
BREMER,1971,4300,15500,7305,215,7703,7703,4925,118503,427,8550
BREMER,1972,5100,15000,7745,255,8545,8545,5072,116503,439,8788
BREMER,1973,5100,14300,7049,255,7222,7222,4850,117836,435,8701
BREMER,1974,5200,13700,6289,260,7303,7303,4830,112836,377,7532
BREMER,1975,6100,13000,4401,305,6940,6940,3900,109136,395,7909
BREMER,1976,6100,11950,5611,305,7459,7459,4804,69533,436,8727
BREMER,1977,6000,12100,5574,300,8666,8666,4858,79867,468,9354
BREMER,1978,5200,11800,6198,260,10010,10010,5733,80000,493,9870
BREMER,1979,4900,11000,5941,245,8272,8272,5314,85000,456,9116
BREMER,1980,5000,11000,5098,250,8474,8474,4866,88333,453,9069
BREMER,1981,5400,11000,5024,270,8923,8923,5041,89010,446,8922
BREMER,1982,5100,11000,4144,255,6901,6901,4448,85000,387,7731
BREMER,1983,4300,10900,4437,215,6328,6328,4679,83333,394,7878
BREMER,1984,4300,12000,3667,215,6927,6927,3956,80333,374,7489
BREMER,1985,3700,11000,3227,185,7815,7815,3742,82667,357,7143
BREMER,1986,3400,12000,3301,170,6674,6674,3767,75000,343,6861
BREMER,1987,3500,9000,3631,175,6010,6010,4210,87667,361,7230
BREMER,1988,3800,9200,3649,190,6603,6603,4050,90000,346,6926
BREMER,1989,3800,10000,3374,190,5665,5665,4125,76333,364,7272
BREMER,1990,3300,10000,3594,165,5617,5617,4112,79378,346,6926
BREMER,1991,3412,8674,3777,171,5308,5308,4088,84367,390,7792
BREMER,1992,3531,8245,3227,177,5316,5316,3819,86513,368,7359
BREMER,1993,3619,7801,3264,181,5014,5014,3746,89095,368,7359
BREMER,1994,3689,7484,3374,184,4687,4687,3697,90420,325,6493
BREMER,1995,3881,6731,3337,194,4696,4696,3599,90738,294,5888
BREMER,1996,3895,6240,3301,195,4248,4248,3502,90902,271,5411
BREMER,1997,4001,5317,3667,200,3567,3567,3538,97641,468,9358
BREMER,1998,3804,5449,3667,190,3542,3542,3156,109994,427,8530
BREMER,1999,3817,5407,3741,191,3384,3384,3447,120929,384,7679
BREMER,2000,3792,5363,4034,190,3188,3188,3545,130849,362,7233
BREMER,2001,3600,5500,3851,180,3133,3133,3350,142202,355,7100
BREMER,2002,3518,4101,6394,176,1962,1962,4486,152747,341,6826
BREMER,2003,4000,4600,4872,200,2094,2094,3957,149598,283,5670
BREMER,2004,3500,3800,4104,175,1541,1541,2701,146264,248,4955
BREMER,2005,3000,3900,3760,150,2173,2173,2253,142788,208,4150
BREMER,2006,3000,3500,3522,150,2646,2646,2174,140308,165,3309
BREMER,2007,4408,2786,4500,220,1522,1522,2809,140606,114,2288
BREMER,2008,4700,2700,3896,235,1545,1545,2875,149254,110,2190
BREMER,2009,4500,2700,4142,225,1506,1506,3225,160257,112,2247
BREMER,2010,4400,2700,4758,220,1392,1392,3698,173743,110,2202
BREMER,2011,4200,2600,5280,210,1359,1359,4140,189282,107,2132
BREMER,2012,2997,3759,6452,150,3704,3704,4798,203884,88,1763
BREMER,2013,3100,3800,6186,155,3651,3651,5068,194761,100,2000
BREMER,2014,3000,3600,6834,150,3250,3250,5642,189688,104,2082
BREMER,2015,3100,3400,7596,155,3204,3204,6254,181088,106,2123
BREMER,2016,3200,3200,8462,160,2994,2994,6901,175742,106,2123
BREMER,2017,4230,2750,12338,212,1055,1055,8551,168961,103,2061
BREMER,2018,4300,2700,9774,215,1545,1545,7696,170780,105,2103
BREMER,2019,4200,2700,9925,210,1558,1558,7746,172897,108,2165
BUCHANAN,1968,8700,10700,14375,435,8353,8353,9230,185320,268,5353
BUCHANAN,1969,9700,9900,16534,485,6157,6157,9949,176820,249,4982
BUCHANAN,1970,9800,9200,16534,490,6289,6289,9949,187153,247,4930
BUCHANAN,1971,10200,8600,14883,510,5216,5216,9399,179820,208,4169
BUCHANAN,1972,12900,8300,15780,645,4772,4772,9698,179153,214,4285
BUCHANAN,1973,12400,8300,14360,620,4916,4916,10020,183487,212,4243
BUCHANAN,1974,12400,8400,12814,620,4880,4880,9105,179153,184,3672
BUCHANAN,1975,13800,8400,8966,690,4776,4776,8622,176720,193,3856
BUCHANAN,1976,14000,8450,11431,700,5461,5461,9627,141967,213,4255
BUCHANAN,1977,13414,8204,11357,671,6010,6010,9786,155000,228,4562
BUCHANAN,1978,12300,7700,12627,615,6498,6498,10542,151667,241,4812
BUCHANAN,1979,11500,7300,12104,575,5343,5343,9701,175000,222,4446
BUCHANAN,1980,12100,7400,10385,605,5030,5030,8795,181667,221,4422
BUCHANAN,1981,13100,7400,10236,655,4478,4478,9279,184579,218,4350
BUCHANAN,1982,12500,7400,8443,625,5231,5231,8114,178333,188,3770
BUCHANAN,1983,10500,7400,9041,525,5278,5278,8547,173333,192,3842
BUCHANAN,1984,10700,8000,7472,535,5624,5624,7191,172333,183,3651
BUCHANAN,1985,9800,7500,6575,490,6207,6207,6525,166333,174,3483
BUCHANAN,1986,8000,7300,6724,400,5386,5386,6408,163000,167,3346
BUCHANAN,1987,6000,6000,7397,300,5076,5076,7466,180667,176,3525
BUCHANAN,1988,6800,6100,7434,340,4215,4215,6478,195333,169,3377
BUCHANAN,1989,6900,6300,6874,345,4434,4434,6458,208000,177,3546
BUCHANAN,1990,5900,6300,7322,295,4953,4953,6543,207400,169,3377
BUCHANAN,1991,5885,5533,7696,294,4308,4308,6603,211581,190,3799
BUCHANAN,1992,5881,5335,6575,294,4315,4315,6165,208613,179,3589
BUCHANAN,1993,5823,5131,6650,291,3968,3968,6126,206734,179,3589
BUCHANAN,1994,5739,5017,6874,287,3622,3622,6136,201956,158,3167
BUCHANAN,1995,5842,4614,6799,292,3465,3465,6047,195052,144,2870
BUCHANAN,1996,5677,4394,6724,284,3046,3046,5957,188076,132,2638
BUCHANAN,1997,5650,3867,7472,282,2303,2303,6142,195482,1053,21070
BUCHANAN,1998,5401,3759,7472,270,2216,2216,5157,207053,1017,20339
BUCHANAN,1999,5450,3533,7621,272,1976,1976,5574,215659,973,19451
BUCHANAN,2000,5444,3311,8219,272,1681,1681,5773,222717,977,19535
BUCHANAN,2001,5200,3200,7845,260,1618,1618,5482,232181,1027,20533
BUCHANAN,2002,4302,2949,8985,215,1047,1047,6593,240493,1062,21240
BUCHANAN,2003,4500,2900,10391,225,781,781,6797,257012,999,19970
BUCHANAN,2004,4500,2800,12138,225,1119,1119,7046,272972,1011,20225
BUCHANAN,2005,4000,2800,14667,200,686,686,7889,288352,1015,20293
BUCHANAN,2006,4000,3300,17579,200,-244,-244,8860,305371,1018,20364
BUCHANAN,2007,4510,3262,28193,226,1410,1410,16353,328494,964,19271
BUCHANAN,2008,4800,3100,19829,240,2949,2949,12884,336334,929,18571
BUCHANAN,2009,4600,3100,16922,230,3553,3553,11234,343306,976,19528
BUCHANAN,2010,4500,3100,15328,225,3844,3844,10022,355813,983,19665
BUCHANAN,2011,4300,3000,13032,215,4408,4408,8575,372369,981,19616
BUCHANAN,2012,6355,2763,11653,318,1534,1534,7435,386879,837,16741
BUCHANAN,2013,6600,2800,8870,330,1921,1921,6346,438044,949,18989
BUCHANAN,2014,6300,2700,7935,315,1912,1912,5874,497387,989,19772
BUCHANAN,2015,5900,2700,7236,295,1863,1863,5480,549211,1008,20164
BUCHANAN,2016,5500,2600,6670,275,1758,1758,5131,608376,1008,20164
BUCHANAN,2017,4732,2227,8083,237,1150,1150,5441,664359,979,19576
BUCHANAN,2018,4800,2200,6403,240,1392,1392,4881,668995,998,19968
BUCHANAN,2019,4700,2200,6502,235,1413,1413,4914,674389,1028,20555
BUENA VISTA,1968,7800,2400,9418,390,5411,5411,5886,608198,2542,50835
BUENA VISTA,1969,8100,2000,10832,405,4818,4818,6357,596698,2365,47308
BUENA VISTA,1970,8200,1800,10832,410,4388,4388,6357,610698,2341,46826
BUENA VISTA,1971,8600,1500,9750,430,3692,3692,5997,611365,1979,39590
BUENA VISTA,1972,9200,1300,10338,460,3201,3201,6193,610032,2035,40692
BUENA VISTA,1973,9700,1300,9408,485,3050,3050,16303,612032,2015,40291
BUENA VISTA,1974,9800,1000,8395,490,2237,2237,14098,605365,1744,34879
BUENA VISTA,1975,10000,1150,5874,500,2160,2160,10425,603732,1831,36623
BUENA VISTA,1976,10850,1050,7489,542,1353,1353,11163,150867,2021,40411
BUENA VISTA,1977,10500,1000,7440,525,1484,1484,11647,169200,2166,43318
BUENA VISTA,1978,9300,1000,8272,465,2042,2042,14424,178333,2285,45704
BUENA VISTA,1979,10000,900,7930,500,1473,1473,12977,191667,2111,42215
BUENA VISTA,1980,10600,800,6804,530,1272,1272,11268,190000,2100,41995
BUENA VISTA,1981,11000,800,6706,550,1263,1263,12135,200000,2066,41313
BUENA VISTA,1982,10500,800,5531,525,1442,1442,10510,191667,1790,35801
BUENA VISTA,1983,9400,800,5923,470,1428,1428,10908,195000,1824,36483
BUENA VISTA,1984,7900,700,4895,395,1307,1307,8798,197000,1734,34679
BUENA VISTA,1985,6900,600,4307,345,1314,1314,9102,190333,1654,33075
BUENA VISTA,1986,5500,600,4405,275,1240,1240,8468,183333,1589,31772
BUENA VISTA,1987,5200,500,4846,260,754,754,9449,188000,1674,33476
BUENA VISTA,1988,4600,500,4870,230,1020,1020,10290,187333,1604,32072
BUENA VISTA,1989,4600,500,4503,230,1087,1087,9501,177667,1684,33676
BUENA VISTA,1990,4200,500,4797,210,1186,1186,9513,193762,1604,32072
BUENA VISTA,1991,4254,441,5042,213,962,962,9508,214646,1804,36082
BUENA VISTA,1992,4316,427,4307,216,913,913,9177,228989,1704,34077
BUENA VISTA,1993,4340,413,4356,217,826,826,9107,244354,1704,34077
BUENA VISTA,1994,4341,407,4503,217,756,756,9069,256083,1503,30069
BUENA VISTA,1995,4487,376,4454,224,669,669,8967,264333,1363,27262
BUENA VISTA,1996,4426,362,4405,221,587,587,8864,271345,1253,25057
BUENA VISTA,1997,4472,321,4895,224,434,434,8941,299596,1034,20675
BUENA VISTA,1998,4319,301,4895,216,503,503,7132,318786,964,19271
BUENA VISTA,1999,4406,270,4993,220,512,512,7964,333305,889,17776
BUENA VISTA,2000,4451,241,5384,223,508,508,8095,345104,860,17198
BUENA VISTA,2001,4300,198,5140,215,490,490,7780,360984,869,17390
BUENA VISTA,2002,4405,194,10815,220,123,123,9171,374784,864,17280
BUENA VISTA,2003,4500,244,9887,225,197,197,8962,399179,732,14637
BUENA VISTA,2004,5000,159,9900,250,95,95,8300,422706,657,13130
BUENA VISTA,2005,4000,177,10716,200,104,104,8905,445365,570,11410
BUENA VISTA,2006,5000,226,11821,250,102,102,9274,470896,480,9606
BUENA VISTA,2007,6356,435,17765,318,168,168,12692,506458,364,7275
BUENA VISTA,2008,4734,790,13366,237,777,777,11108,527134,352,7048
BUENA VISTA,2009,4607,793,12378,230,881,881,10661,532599,354,7089
BUENA VISTA,2010,4533,796,12410,227,861,861,10553,547074,340,6797
BUENA VISTA,2011,4424,777,12021,221,901,901,10306,566623,321,6422
BUENA VISTA,2012,5036,403,12809,252,556,556,10451,582956,258,5158
BUENA VISTA,2013,4885,402,10739,244,655,655,9943,546817,293,5850
BUENA VISTA,2014,4617,396,10616,231,657,657,10083,519942,305,6092
BUENA VISTA,2015,4754,412,10738,238,592,592,10306,484906,311,6212
BUENA VISTA,2016,4957,418,11031,248,480,480,10585,457495,311,6212
BUENA VISTA,2017,5277,340,14984,264,134,134,12085,426734,302,6031
BUENA VISTA,2018,4817,442,11871,241,321,321,11047,431123,308,6152
BUENA VISTA,2019,4713,442,12053,236,324,324,11108,436229,317,6333
BUTLER,1968,9400,11000,17458,470,9887,9887,12910,378282,783,15663
BUTLER,1969,9700,10000,20080,485,7674,7674,13784,370948,729,14576
BUTLER,1970,12000,9500,20080,600,5483,5483,13784,382615,721,14428
BUTLER,1971,11900,9100,18075,595,5488,5488,13115,374615,610,12198
BUTLER,1972,12200,8900,19164,610,4666,4666,13478,369615,627,12538
BUTLER,1973,12500,8100,17440,625,4096,4096,11447,371615,621,12414
BUTLER,1974,13400,7300,15562,670,3997,3997,10887,369282,537,10747
BUTLER,1975,12500,7100,10889,625,4363,4363,8730,361748,564,11284
BUTLER,1976,13000,6400,13883,650,3590,3590,9928,123000,623,12451
BUTLER,1977,12700,5700,13792,635,3930,3930,10197,137400,667,13347
BUTLER,1978,12300,5700,15335,615,3887,3887,11278,138333,704,14082
BUTLER,1979,11500,5400,14700,575,3327,3327,10067,160000,650,13008
BUTLER,1980,11000,5000,12613,550,2865,2865,9204,173333,647,12939
BUTLER,1981,12100,5000,12431,605,2670,2670,9644,173333,636,12730
BUTLER,1982,11200,5000,10253,560,3316,3316,8051,165000,552,11030
BUTLER,1983,9500,4900,10979,475,3377,3377,8493,166667,562,11241
BUTLER,1984,9000,4600,9074,450,3192,3192,7225,165333,534,10685
BUTLER,1985,7600,4500,7985,380,3261,3261,6662,170333,510,10190
BUTLER,1986,6500,5100,8166,325,2398,2398,6555,167000,489,9790
BUTLER,1987,5500,4500,8983,275,3317,3317,7828,178667,516,10314
BUTLER,1988,5700,3700,9028,285,2910,2910,7509,189667,494,9882
BUTLER,1989,6000,3900,8348,300,3044,3044,7116,184667,519,10376
BUTLER,1990,5200,3900,8892,260,3160,3160,7219,183139,494,9882
BUTLER,1991,5244,3350,9346,262,2524,2524,7293,185827,556,11117
BUTLER,1992,5300,3149,7985,265,2483,2483,6761,182271,525,10500
BUTLER,1993,5307,2940,8076,265,2128,2128,6714,179669,525,10500
BUTLER,1994,5288,2774,8348,264,1780,1780,6726,174438,463,9265
BUTLER,1995,5443,2447,8257,272,1559,1559,6618,167199,420,8400
BUTLER,1996,5350,2213,8166,268,1216,1216,6510,159781,386,7720
BUTLER,1997,5384,1827,9074,269,689,689,6735,165722,613,12270
BUTLER,1998,5279,1875,9074,264,708,708,5858,183107,503,10053
BUTLER,1999,5467,1864,9255,273,640,640,6285,197676,395,7907
BUTLER,2000,5607,1851,9981,280,518,518,6527,210494,312,6232
BUTLER,2001,5500,1900,9528,275,564,564,6176,225887,238,4759
BUTLER,2002,4903,1426,6174,245,716,716,5551,239922,154,3077
BUTLER,2003,5500,1700,4723,275,862,862,5074,263867,157,3145
BUTLER,2004,6000,1400,3995,300,975,975,3998,287104,173,3450
BUTLER,2005,6000,1500,3678,300,1202,1202,3559,309599,187,3738
BUTLER,2006,5000,2100,3464,250,2320,2320,3488,334133,202,4041
BUTLER,2007,5870,2450,4455,294,1832,1832,3837,366337,205,4108
BUTLER,2008,6300,2300,4280,315,1645,1645,3913,373141,449,8989
BUTLER,2009,6000,2300,4930,300,1658,1658,4264,372284,178,3562
BUTLER,2010,5800,2300,6043,290,1500,1500,4770,378301,162,3232
BUTLER,2011,5600,2300,7071,280,1419,1419,5247,388552,143,2851
BUTLER,2012,4710,2348,9033,236,1083,1083,6036,396321,105,2098
BUTLER,2013,4900,2400,7716,245,1272,1272,5676,369328,119,2380
BUTLER,2014,4700,2300,7760,235,1151,1151,5770,350200,124,2478
BUTLER,2015,5400,2300,7974,270,1054,1054,5921,324197,126,2527
BUTLER,2016,6500,2200,8313,325,716,716,6114,304562,126,2527
BUTLER,2017,7565,1668,11448,378,306,306,7238,282123,123,2453
BUTLER,2018,7700,1600,9069,385,494,494,6445,285715,125,2503
BUTLER,2019,7500,1600,9209,375,511,511,6492,289894,129,2576
CALHOUN,1968,10000,1500,13338,500,2456,2456,7868,226742,319,6371
CALHOUN,1969,9600,1200,15342,480,2049,2049,8536,219742,296,5929
CALHOUN,1970,9700,1000,15342,485,1845,1845,8536,226409,293,5869
CALHOUN,1971,9200,900,13810,460,1766,1766,8025,224742,248,4962
CALHOUN,1972,10800,900,14642,540,1505,1505,8303,222076,255,5100
CALHOUN,1973,10600,700,13324,530,1299,1299,16775,225409,252,5050
CALHOUN,1974,10300,600,11889,515,1106,1106,12396,224076,219,4371
CALHOUN,1975,10700,650,8319,535,916,916,10206,217476,229,4590
CALHOUN,1976,10750,500,10607,538,527,527,12086,79733,253,5065
CALHOUN,1977,10124,457,10537,506,611,611,13179,93133,271,5429
CALHOUN,1978,9100,400,11716,455,674,674,16905,100000,286,5728
CALHOUN,1979,9000,300,11231,450,533,533,16410,110000,265,5290
CALHOUN,1980,9500,300,9636,475,552,552,15212,118333,263,5263
CALHOUN,1981,10300,300,9498,515,519,519,13966,121155,259,5178
CALHOUN,1982,9600,300,7834,480,454,454,11711,118333,224,4487
CALHOUN,1983,8600,300,8388,430,451,451,12263,116667,229,4572
CALHOUN,1984,7900,300,6933,395,374,374,8744,111667,217,4346
CALHOUN,1985,6200,200,6101,310,253,253,7700,102333,207,4145
CALHOUN,1986,5500,200,6239,275,242,242,6913,96667,199,3982
CALHOUN,1987,4500,100,6863,225,156,156,7788,99000,210,4195
CALHOUN,1988,5000,100,6898,250,105,105,7299,101000,201,4020
CALHOUN,1989,5400,100,6378,270,99,99,7126,106667,211,4221
CALHOUN,1990,5400,100,6794,270,122,122,7343,112515,201,4020
CALHOUN,1991,5200,93,7141,260,109,109,7538,121265,226,4522
CALHOUN,1992,5008,95,6101,250,124,124,7270,125995,214,4270
CALHOUN,1993,4770,98,6170,238,129,129,7371,131351,214,4270
CALHOUN,1994,4513,102,6378,226,135,135,7520,134568,188,3769
CALHOUN,1995,4400,101,6309,220,142,142,7575,135796,171,3416
CALHOUN,1996,4085,104,6239,204,147,147,7631,136378,157,3140
CALHOUN,1997,3810,1103,6933,190,1015,1015,7941,149226,466,9316
CALHOUN,1998,3564,102,6933,178,116,116,6978,168873,448,8957
CALHOUN,1999,3452,100,7071,173,90,90,7657,185828,427,8532
CALHOUN,2000,3298,98,7626,165,59,59,7842,201153,427,8536
CALHOUN,2001,3000,90,7279,150,39,39,7426,218894,447,8937
CALHOUN,2002,3293,148,8973,165,85,85,8119,235377,460,9208
CALHOUN,2003,4000,126,8115,200,62,62,8038,260988,418,8352
CALHOUN,2004,5000,82,8056,250,45,45,8352,285970,407,8139
CALHOUN,2005,5500,91,8659,275,28,28,8886,310297,392,7833
CALHOUN,2006,6000,117,9496,300,10,10,9832,336478,376,7512
CALHOUN,2007,7000,224,14199,350,-31,-31,14228,369552,338,6766
CALHOUN,2008,4745,407,10681,237,151,151,12121,364019,329,6571
CALHOUN,2009,4161,409,9891,208,221,221,10923,353146,286,5712
CALHOUN,2010,3646,411,9916,182,261,261,9996,348469,224,4485
CALHOUN,2011,3122,400,9603,156,342,342,8957,347804,157,3142
CALHOUN,2012,3033,208,10230,152,201,201,8232,344886,74,1482
CALHOUN,2013,3200,207,7938,160,255,255,7281,336548,84,1681
CALHOUN,2014,3000,204,7256,150,273,273,6867,335930,88,1750
CALHOUN,2015,3700,213,6779,185,246,246,6521,328376,89,1785
CALHOUN,2016,4800,216,6423,240,179,179,6215,327438,89,1785
CALHOUN,2017,5744,175,8031,287,75,75,6564,323612,87,1733
CALHOUN,2018,5800,228,6362,290,129,129,6008,327595,88,1768
CALHOUN,2019,5700,228,6460,285,129,129,6041,332230,91,1819
CARROLL,1968,15200,3700,9357,760,8465,8465,7006,296210,225,4500
CARROLL,1969,15500,3200,10763,775,7680,7680,7475,290877,209,4188
CARROLL,1970,17900,3000,10763,895,6706,6706,7475,303544,207,4145
CARROLL,1971,18800,2900,9688,940,6259,6259,7117,301877,175,3505
CARROLL,1972,19800,3000,10271,990,6378,6378,7311,300544,180,3602
CARROLL,1973,19700,2200,9347,985,5222,5222,33849,308544,178,3567
CARROLL,1974,19200,1900,8341,960,4998,4998,29747,301544,154,3088
CARROLL,1975,19200,1900,5836,960,4867,4867,25045,298210,162,3242
CARROLL,1976,19750,1900,7441,988,3761,3761,28697,200633,179,3577
CARROLL,1977,18540,1676,7392,927,4313,4313,31797,226467,192,3834
CARROLL,1978,16600,1400,8219,830,4754,4754,41740,226667,202,4046
CARROLL,1979,16000,1300,7879,800,4622,4622,38626,236667,187,3737
CARROLL,1980,15900,1400,6760,795,5671,5671,35253,245000,186,3717
CARROLL,1981,17200,1800,6663,860,6702,6702,37221,240077,183,3657
CARROLL,1982,16100,1900,5496,805,6302,6302,33432,223333,158,3170
CARROLL,1983,14300,1800,5885,715,6166,6166,34828,228333,161,3230
CARROLL,1984,13700,1600,4863,685,4452,4452,24288,220667,153,3070
CARROLL,1985,11000,1300,4280,550,4115,4115,23760,210000,146,2928
CARROLL,1986,10500,1300,4377,525,3872,3872,21292,221333,141,2812
CARROLL,1987,9500,700,4815,475,2454,2454,26272,249667,148,2963
CARROLL,1988,11600,600,4839,580,1682,1682,23946,255667,142,2839
CARROLL,1989,12000,500,4474,600,1449,1449,24825,252000,149,2981
CARROLL,1990,11800,400,4766,590,1204,1204,25329,266660,142,2839
CARROLL,1991,11562,350,5009,578,1032,1032,25816,287561,160,3194
CARROLL,1992,11344,335,4280,567,1003,1003,25980,299842,151,3016
CARROLL,1993,11023,320,4328,551,959,959,26403,313465,151,3016
CARROLL,1994,10653,312,4474,533,938,938,26858,322463,133,2662
CARROLL,1995,10628,284,4426,531,869,869,27249,327135,121,2413
CARROLL,1996,10115,268,4377,506,814,814,27639,330374,111,2218
CARROLL,1997,9853,233,4863,493,670,670,28208,360238,1432,28640
