CountyName,Year,State,CN_lb/ac
LEE,2004,IA,47.47001797
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2005,IA,48.16099591
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2006,IA,46.14478467
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2007,IA,43.65601865
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2008,IA,49.92352422
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2009,IA,41.16218942
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2010,IA,39.42376274
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2011,IA,45.78505348
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2012,IA,41.73510028
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2013,IA,38.65650929
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2014,IA,37.05330542
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2015,IA,39.50484012
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2016,IA,41.79303192
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2017,IA,42.47835538
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2018,IA,38.73592165
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LEE,2019,IA,39.17347469
,,,
 659439.9560209321 4506780.735268416, 659440.9567539569 4506673.7354327105, 658961.2166891996 4504797.73822344, 658954.8421153764 4504735.738389697
LINN,1968,IA,29.18512919
LINN,1969,IA,23.4526222
LINN,1970,IA,25.45722954
LINN,1971,IA,27.27255199
LINN,1972,IA,28.25161127
LINN,1973,IA,39.51412148
LINN,1974,IA,44.72828692
LINN,1975,IA,38.50039626
LINN,1976,IA,51.11813884
LINN,1977,IA,38.41001334
LINN,1978,IA,36.29694485
LINN,1979,IA,42.06677327
LINN,1980,IA,42.76205442
LINN,1981,IA,45.9733974
LINN,1982,IA,39.16680355
LINN,1983,IA,40.21864927
LINN,1984,IA,40.56962325
LINN,1985,IA,44.87219347
LINN,1986,IA,40.5666502
LINN,1987,IA,43.9838366
LINN,1988,IA,47.16749439
LINN,1989,IA,46.56365281
LINN,1990,IA,47.13352953
LINN,1991,IA,47.78275888
LINN,1992,IA,49.16589276
LINN,1993,IA,42.49436932
LINN,1994,IA,55.30348956
LINN,1995,IA,45.11437933
LINN,1996,IA,55.53328058
LINN,1997,IA,52.2658085
LINN,1998,IA,50.81743115
LINN,1999,IA,51.64689851
LINN,2000,IA,50.22316362
LINN,2001,IA,46.30467366
LINN,2002,IA,43.91067012
LINN,2003,IA,47.82792049
LINN,2004,IA,50.40108214
LINN,2005,IA,54.08482232
LINN,2006,IA,50.66675002
LINN,2007,IA,56.86507723
LINN,2008,IA,60.42600857
LINN,2009,IA,50.11138586
LINN,2010,IA,52.90938625
LINN,2011,IA,69.54100651
LINN,2012,IA,62.15785333
LINN,2013,IA,59.01652989
LINN,2014,IA,51.87171973
LINN,2015,IA,55.23000763
LINN,2016,IA,58.8750975
LINN,2017,IA,59.99615592
LINN,2018,IA,54.19357725
LINN,2019,IA,54.81028776
LOUISA,1968,IA,29.738831
LOUISA,1969,IA,24.48884822
LOUISA,1970,IA,26.66419684
LOUISA,1971,IA,28.20717801
LOUISA,1972,IA,30.30468478
LOUISA,1973,IA,40.6221016
LOUISA,1974,IA,45.51580718
LOUISA,1975,IA,38.88892562
LOUISA,1976,IA,53.8623185
LOUISA,1977,IA,41.86212683
LOUISA,1978,IA,37.74208987
LOUISA,1979,IA,45.41742129
LOUISA,1980,IA,46.76832024
LOUISA,1981,IA,51.16945253
LOUISA,1982,IA,45.90212988
LOUISA,1983,IA,44.64662418
LOUISA,1984,IA,45.38532398
LOUISA,1985,IA,47.27886131
LOUISA,1986,IA,44.75312811
LOUISA,1987,IA,47.43306636
LOUISA,1988,IA,51.08190136
LOUISA,1989,IA,51.6774982
LOUISA,1990,IA,52.83670242
LOUISA,1991,IA,51.67594505
LOUISA,1992,IA,50.02763369
LOUISA,1993,IA,46.24433992
LOUISA,1994,IA,59.9380112
LOUISA,1995,IA,46.2449288
LOUISA,1996,IA,59.3907764
LOUISA,1997,IA,54.70424403
LOUISA,1998,IA,53.30926898
LOUISA,1999,IA,54.36352789
LOUISA,2000,IA,52.06630043
LOUISA,2001,IA,49.887657
LOUISA,2002,IA,48.1977055
LOUISA,2003,IA,52.83903989
LOUISA,2004,IA,53.79878536
LOUISA,2005,IA,59.12167009
LOUISA,2006,IA,55.97831801
LOUISA,2007,IA,60.37116324
LOUISA,2008,IA,64.27236705
LOUISA,2009,IA,55.96739459
LOUISA,2010,IA,55.68205178
LOUISA,2011,IA,62.27528788
LOUISA,2012,IA,53.21466609
LOUISA,2013,IA,51.69484794
LOUISA,2014,IA,43.30390224
LOUISA,2015,IA,51.37735545
LOUISA,2016,IA,54.79221604
LOUISA,2017,IA,55.82232826
LOUISA,2018,IA,50.34268161
LOUISA,2019,IA,50.92931331
LUCAS,1968,IA,9.917346833
LUCAS,1969,IA,3.277392138
LUCAS,1970,IA,2.920656129
LUCAS,1971,IA,5.731355001
LUCAS,1972,IA,4.843198878
LUCAS,1973,IA,18.07944268
LUCAS,1974,IA,24.25242092
LUCAS,1975,IA,19.15961042
LUCAS,1976,IA,21.22894642
LUCAS,1977,IA,9.503275976
LUCAS,1978,IA,6.206298006
LUCAS,1979,IA,14.06007569
LUCAS,1980,IA,16.31287349
LUCAS,1981,IA,15.53945265
LUCAS,1982,IA,13.4031885
LUCAS,1983,IA,13.69590812
LUCAS,1984,IA,11.02927115
LUCAS,1985,IA,12.10581874
LUCAS,1986,IA,12.48540909
LUCAS,1987,IA,14.08029844
LUCAS,1988,IA,13.98916638
LUCAS,1989,IA,15.7425952
LUCAS,1990,IA,19.69035998
LUCAS,1991,IA,24.81311987
LUCAS,1992,IA,26.14659762
LUCAS,1993,IA,19.37090513
LUCAS,1994,IA,32.58939031
LUCAS,1995,IA,22.70873597
LUCAS,1996,IA,33.66341246
LUCAS,1997,IA,31.38267701
LUCAS,1998,IA,31.50267916
LUCAS,1999,IA,33.81657431
LUCAS,2000,IA,31.09559998
LUCAS,2001,IA,32.30279434
LUCAS,2002,IA,27.27034167
LUCAS,2003,IA,29.08327758
LUCAS,2004,IA,32.66915279
LUCAS,2005,IA,32.55355316
LUCAS,2006,IA,30.61096269
LUCAS,2007,IA,23.77243553
LUCAS,2008,IA,32.2589675
LUCAS,2009,IA,27.02545511
LUCAS,2010,IA,18.13177594
LUCAS,2011,IA,83.43643804
LUCAS,2012,IA,76.46893867
LUCAS,2013,IA,85.99806396
LUCAS,2014,IA,104.118474
LUCAS,2015,IA,34.10043432
LUCAS,2016,IA,35.31269015
LUCAS,2017,IA,35.65846815
LUCAS,2018,IA,33.67268518
LUCAS,2019,IA,33.88449896
LYON,1968,IA,45.62922333
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,19.7,
LYON,1969,IA,44.83409407
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,12.1,
LYON,1970,IA,47.38646569
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,30.9,
LYON,1971,IA,46.14798415
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,17.4,
LYON,1972,IA,47.93537427
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,12.2,
LYON,1973,IA,54.90042958
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,23,
LYON,1974,IA,57.04662214
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,48.6,
LYON,1975,IA,53.88781861
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,31.5,
LYON,1976,IA,71.19094142
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,61,
LYON,1977,IA,66.47914525
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,40.7,
LYON,1978,IA,62.71152002
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,33,
LYON,1979,IA,71.666087
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,37.5,
LYON,1980,IA,69.4775751
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,40.6,
LYON,1981,IA,73.90065296
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,44.6,
LYON,1982,IA,64.53310079
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,34.5,
LYON,1983,IA,67.33329547
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,52.9,
LYON,1984,IA,70.95680722
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,40,
LYON,1985,IA,78.16474493
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,40.2,
LYON,1986,IA,69.2344744
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,27.8,
LYON,1987,IA,72.9600242
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,41.5,
LYON,1988,IA,74.28805537
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,56.4,
LYON,1989,IA,70.55424987
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,35.8,
LYON,1990,IA,67.32724343
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,33.9,
LYON,1991,IA,69.01854073
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,36.8,
LYON,1992,IA,65.46164328
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,27.3,
LYON,1993,IA,58.19221687
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,35.6,
LYON,1994,IA,71.59590141
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,33.8,
LYON,1995,IA,60.8121751
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,32.5,
LYON,1996,IA,73.90098065
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,39.5,
LYON,1997,IA,66.81228745
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,40.1,
LYON,1998,IA,65.57719237
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,37.1,
LYON,1999,IA,65.26503779
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,38.3,
LYON,2000,IA,65.71795474
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,46.6,
LYON,2001,IA,55.12025686
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,40,
LYON,2002,IA,57.94503363
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,55.3,
LYON,2003,IA,66.32759369
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,58.7,
LYON,2004,IA,64.8049796
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,54,
LYON,2005,IA,71.95925968
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,64.9,
LYON,2006,IA,67.85937332
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,71.1,
LYON,2007,IA,86.46235998
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,99.4,
LYON,2008,IA,82.77582076
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,88.7,
LYON,2009,IA,73.62219737
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,78.1,
LYON,2010,IA,68.57460814
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,80.5,
LYON,2011,IA,87.57872511
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,106.3,
LYON,2012,IA,88.32025765
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,124.2,
LYON,2013,IA,84.13274279
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,116.4,
LYON,2014,IA,71.63123479
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,124.3,
LYON,2015,IA,76.32192763
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,133.6,
LYON,2016,IA,81.46435199
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,152.1,
LYON,2017,IA,83.07039431
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,166.6,
LYON,2018,IA,74.95301825
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,161.5,
LYON,2019,IA,76.20386616
,,,
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762,166.3,
MADISON,1968,IA,15.53873264
MADISON,1969,IA,8.492203963
MADISON,1970,IA,8.140067897
MADISON,1971,IA,11.43591654
MADISON,1972,IA,11.73128815
MADISON,1973,IA,26.09099737
MADISON,1974,IA,31.89536957
MADISON,1975,IA,25.99611861
MADISON,1976,IA,32.14831385
MADISON,1977,IA,18.43317057
MADISON,1978,IA,16.15670533
MADISON,1979,IA,21.44775388
MADISON,1980,IA,24.29813019
MADISON,1981,IA,24.26077357
MADISON,1982,IA,22.92388944
MADISON,1983,IA,23.55176023
MADISON,1984,IA,21.59995389
MADISON,1985,IA,23.97662878
MADISON,1986,IA,22.49039692
MADISON,1987,IA,25.8007939
MADISON,1988,IA,27.07545872
MADISON,1989,IA,29.03981687
MADISON,1990,IA,32.62828882
MADISON,1991,IA,35.88850316
MADISON,1992,IA,38.43857942
MADISON,1993,IA,29.74982594
MADISON,1994,IA,45.65973005
MADISON,1995,IA,33.67602277
MADISON,1996,IA,47.3491615
MADISON,1997,IA,42.01146889
MADISON,1998,IA,41.68041243
MADISON,1999,IA,44.60606428
MADISON,2000,IA,41.26528296
MADISON,2001,IA,40.65316058
MADISON,2002,IA,36.94657256
MADISON,2003,IA,39.58039727
MADISON,2004,IA,44.29487541
MADISON,2005,IA,42.22060319
MADISON,2006,IA,43.54827445
MADISON,2007,IA,39.15645794
MADISON,2008,IA,48.59150815
MADISON,2009,IA,44.12815431
MADISON,2010,IA,27.14669139
MADISON,2011,IA,75.5794363
MADISON,2012,IA,83.91854785
MADISON,2013,IA,81.25908416
MADISON,2014,IA,80.96316409
MADISON,2015,IA,41.75013109
MADISON,2016,IA,43.8102456
MADISON,2017,IA,44.38021747
MADISON,2018,IA,40.9453361
MADISON,2019,IA,41.3173939
MAHASKA,1968,IA,28.82917402
MAHASKA,1969,IA,23.28130213
MAHASKA,1970,IA,24.40584165
MAHASKA,1971,IA,26.24201029
MAHASKA,1972,IA,26.44784895
MAHASKA,1973,IA,40.8954469
MAHASKA,1974,IA,46.68990189
MAHASKA,1975,IA,41.41204915
MAHASKA,1976,IA,51.78771377
MAHASKA,1977,IA,37.09580262
MAHASKA,1978,IA,34.216502
MAHASKA,1979,IA,42.91642744
MAHASKA,1980,IA,43.85442853
MAHASKA,1981,IA,47.00052528
MAHASKA,1982,IA,41.60882381
MAHASKA,1983,IA,43.28492384
MAHASKA,1984,IA,42.901508
MAHASKA,1985,IA,43.72824635
MAHASKA,1986,IA,40.69786677
MAHASKA,1987,IA,45.56977281
MAHASKA,1988,IA,48.84535708
MAHASKA,1989,IA,48.9800587
MAHASKA,1990,IA,51.16916508
MAHASKA,1991,IA,53.7969571
MAHASKA,1992,IA,52.19172509
MAHASKA,1993,IA,46.25020503
MAHASKA,1994,IA,60.3360003
MAHASKA,1995,IA,49.45166348
MAHASKA,1996,IA,61.74235737
MAHASKA,1997,IA,57.29675714
MAHASKA,1998,IA,57.90853904
MAHASKA,1999,IA,58.21483494
MAHASKA,2000,IA,56.15475821
MAHASKA,2001,IA,52.44401352
MAHASKA,2002,IA,50.55286411
MAHASKA,2003,IA,52.0564362
MAHASKA,2004,IA,57.63137805
MAHASKA,2005,IA,61.15181804
MAHASKA,2006,IA,58.41704531
MAHASKA,2007,IA,63.56761161
MAHASKA,2008,IA,66.35002602
MAHASKA,2009,IA,57.73324609
MAHASKA,2010,IA,56.46446889
MAHASKA,2011,IA,68.2659565
MAHASKA,2012,IA,66.20421884
MAHASKA,2013,IA,56.66783941
MAHASKA,2014,IA,57.75077259
MAHASKA,2015,IA,55.89842586
MAHASKA,2016,IA,59.55664889
MAHASKA,2017,IA,60.65265912
MAHASKA,2018,IA,54.75023667
MAHASKA,2019,IA,55.37890097
MARION,1968,IA,16.51770185
MARION,1969,IA,10.3584968
MARION,1970,IA,9.550280642
MARION,1971,IA,11.81550042
MARION,1972,IA,11.87030823
MARION,1973,IA,27.16851386
MARION,1974,IA,34.0358661
MARION,1975,IA,29.0468
MARION,1976,IA,34.0888255
MARION,1977,IA,20.60754175
MARION,1978,IA,17.78513366
MARION,1979,IA,24.06713415
MARION,1980,IA,24.99133091
MARION,1981,IA,26.03157375
MARION,1982,IA,22.68776652
MARION,1983,IA,25.04515401
MARION,1984,IA,21.88556752
MARION,1985,IA,23.17322277
MARION,1986,IA,23.46145668
MARION,1987,IA,25.95621604
MARION,1988,IA,29.10061842
MARION,1989,IA,30.65149329
MARION,1990,IA,34.76995002
MARION,1991,IA,38.75827181
MARION,1992,IA,39.83658384
MARION,1993,IA,31.98505676
MARION,1994,IA,47.08497197
MARION,1995,IA,35.33478577
MARION,1996,IA,49.11254542
MARION,1997,IA,46.42113748
MARION,1998,IA,44.65383104
MARION,1999,IA,47.09578142
MARION,2000,IA,43.98241513
MARION,2001,IA,44.00535861
MARION,2002,IA,39.31824465
MARION,2003,IA,40.43112751
MARION,2004,IA,46.12132235
MARION,2005,IA,45.97454816
MARION,2006,IA,46.0935399
MARION,2007,IA,40.14689315
MARION,2008,IA,50.85529145
MARION,2009,IA,42.66155229
MARION,2010,IA,33.24889538
MARION,2011,IA,48.01796927
MARION,2012,IA,46.31626027
MARION,2013,IA,46.89645829
MARION,2014,IA,48.25893438
MARION,2015,IA,39.35104316
MARION,2016,IA,41.55382555
MARION,2017,IA,42.18180053
MARION,2018,IA,38.55730597
MARION,2019,IA,38.94957488
MARSHALL,1968,IA,37.86711938
MARSHALL,1969,IA,33.78458625
MARSHALL,1970,IA,35.02234745
MARSHALL,1971,IA,38.21013092
MARSHALL,1972,IA,38.34724375
MARSHALL,1973,IA,49.90782203
MARSHALL,1974,IA,53.61566936
MARSHALL,1975,IA,48.66224665
MARSHALL,1976,IA,65.82128409
MARSHALL,1977,IA,55.51337104
MARSHALL,1978,IA,52.68876567
MARSHALL,1979,IA,60.40844881
MARSHALL,1980,IA,59.37104331
MARSHALL,1981,IA,64.32638332
MARSHALL,1982,IA,53.03328471
MARSHALL,1983,IA,58.02775227
MARSHALL,1984,IA,58.65735181
MARSHALL,1985,IA,60.784971
MARSHALL,1986,IA,57.29055009
MARSHALL,1987,IA,62.34877387
MARSHALL,1988,IA,67.32448617
MARSHALL,1989,IA,61.80857131
MARSHALL,1990,IA,63.9094885
MARSHALL,1991,IA,61.94577066
MARSHALL,1992,IA,60.86630634
MARSHALL,1993,IA,54.54834559
MARSHALL,1994,IA,67.82150652
MARSHALL,1995,IA,56.81974811
MARSHALL,1996,IA,68.28996678
MARSHALL,1997,IA,62.50363307
MARSHALL,1998,IA,57.664263
MARSHALL,1999,IA,59.58069315
MARSHALL,2000,IA,61.18379398
MARSHALL,2001,IA,52.44150397
MARSHALL,2002,IA,54.41727636
MARSHALL,2003,IA,58.32682059
MARSHALL,2004,IA,63.84409911
MARSHALL,2005,IA,65.18199752
MARSHALL,2006,IA,65.11181665
MARSHALL,2007,IA,76.13153065
MARSHALL,2008,IA,77.71706243
MARSHALL,2009,IA,68.07522994
MARSHALL,2010,IA,59.5513814
MARSHALL,2011,IA,79.48872478
MARSHALL,2012,IA,71.03331693
MARSHALL,2013,IA,74.02866935
MARSHALL,2014,IA,58.97684616
MARSHALL,2015,IA,62.17298655
MARSHALL,2016,IA,66.30757073
MARSHALL,2017,IA,67.52491665
MARSHALL,2018,IA,60.79795171
MARSHALL,2019,IA,61.51783509
MILLS,1968,IA,38.40612339
MILLS,1969,IA,34.80002411
MILLS,1970,IA,37.03355618
MILLS,1971,IA,38.07546503
MILLS,1972,IA,38.95970662
MILLS,1973,IA,48.49821096
MILLS,1974,IA,52.46962915
MILLS,1975,IA,50.69058656
MILLS,1976,IA,66.07120757
MILLS,1977,IA,53.21737989
MILLS,1978,IA,49.8166421
MILLS,1979,IA,58.84397716
MILLS,1980,IA,57.03706961
MILLS,1981,IA,65.62935914
MILLS,1982,IA,57.42490147
MILLS,1983,IA,55.61985668
MILLS,1984,IA,58.60285437
MILLS,1985,IA,63.03002348
MILLS,1986,IA,55.25459975
MILLS,1987,IA,58.44493948
MILLS,1988,IA,65.27701152
MILLS,1989,IA,62.44951967
MILLS,1990,IA,62.45685662
MILLS,1991,IA,58.4058957
MILLS,1992,IA,60.52836768
MILLS,1993,IA,51.25862378
MILLS,1994,IA,65.33322858
MILLS,1995,IA,56.09215525
MILLS,1996,IA,64.68221048
MILLS,1997,IA,59.95038204
MILLS,1998,IA,57.4205076
MILLS,1999,IA,56.76277022
MILLS,2000,IA,60.9575681
MILLS,2001,IA,50.67436887
MILLS,2002,IA,53.38843206
MILLS,2003,IA,58.92432795
MILLS,2004,IA,57.78730341
MILLS,2005,IA,65.83001698
MILLS,2006,IA,61.25608685
MILLS,2007,IA,78.81248421
MILLS,2008,IA,72.77878252
MILLS,2009,IA,68.75246221
MILLS,2010,IA,54.32591868
MILLS,2011,IA,65.16647042
MILLS,2012,IA,61.74031498
MILLS,2013,IA,53.89157015
MILLS,2014,IA,50.72767227
MILLS,2015,IA,50.68613928
MILLS,2016,IA,53.92807817
MILLS,2017,IA,54.85055897
MILLS,2018,IA,49.49497707
MILLS,2019,IA,50.08139559
MITCHELL,1968,IA,43.48923217
MITCHELL,1969,IA,42.60537964
MITCHELL,1970,IA,45.53847987
MITCHELL,1971,IA,44.79303443
MITCHELL,1972,IA,45.85216953
MITCHELL,1973,IA,55.18082373
MITCHELL,1974,IA,57.47163156
MITCHELL,1975,IA,55.49902871
MITCHELL,1976,IA,75.26613701
MITCHELL,1977,IA,66.23759909
MITCHELL,1978,IA,59.54104495
MITCHELL,1979,IA,67.62938098
MITCHELL,1980,IA,69.13764686
MITCHELL,1981,IA,74.68994153
MITCHELL,1982,IA,66.45441635
MITCHELL,1983,IA,65.40913084
MITCHELL,1984,IA,67.14685204
MITCHELL,1985,IA,69.82072372
MITCHELL,1986,IA,63.66665206
MITCHELL,1987,IA,68.34657684
MITCHELL,1988,IA,75.13295233
MITCHELL,1989,IA,68.55533481
MITCHELL,1990,IA,68.82418556
MITCHELL,1991,IA,65.93511245
MITCHELL,1992,IA,64.63348671
MITCHELL,1993,IA,58.7872635
MITCHELL,1994,IA,71.54255027
MITCHELL,1995,IA,63.75657807
MITCHELL,1996,IA,75.23700288
MITCHELL,1997,IA,68.51665745
MITCHELL,1998,IA,65.61714306
MITCHELL,1999,IA,66.40739292
MITCHELL,2000,IA,65.22258907
MITCHELL,2001,IA,56.98700499
MITCHELL,2002,IA,58.30714441
MITCHELL,2003,IA,64.10820077
MITCHELL,2004,IA,67.6669747
MITCHELL,2005,IA,74.8489367
MITCHELL,2006,IA,70.77614133
MITCHELL,2007,IA,84.25346939
MITCHELL,2008,IA,85.105609
MITCHELL,2009,IA,68.37337969
MITCHELL,2010,IA,78.6299433
MITCHELL,2011,IA,96.11010262
MITCHELL,2012,IA,93.16876622
MITCHELL,2013,IA,63.74472395
MITCHELL,2014,IA,83.05969144
MITCHELL,2015,IA,78.79477543
MITCHELL,2016,IA,84.05812697
MITCHELL,2017,IA,85.67756489
MITCHELL,2018,IA,77.36084549
MITCHELL,2019,IA,78.43732522
MONONA,1968,IA,39.70145571
MONONA,1969,IA,37.66748412
MONONA,1970,IA,40.02828865
MONONA,1971,IA,40.70292262
MONONA,1972,IA,41.66492062
MONONA,1973,IA,50.71069896
MONONA,1974,IA,54.49074955
MONONA,1975,IA,50.59781653
MONONA,1976,IA,68.1413109
MONONA,1977,IA,57.72480464
MONONA,1978,IA,53.56144842
MONONA,1979,IA,61.83778233
MONONA,1980,IA,60.37633684
MONONA,1981,IA,66.48618433
MONONA,1982,IA,60.56052897
MONONA,1983,IA,59.03975002
MONONA,1984,IA,62.70555552
MONONA,1985,IA,65.55638995
MONONA,1986,IA,57.57774951
MONONA,1987,IA,63.28810626
MONONA,1988,IA,65.76311515
MONONA,1989,IA,63.45089902
MONONA,1990,IA,62.7965791
MONONA,1991,IA,61.34051701
MONONA,1992,IA,60.30377528
MONONA,1993,IA,56.03707849
MONONA,1994,IA,67.9391007
MONONA,1995,IA,58.1598899
MONONA,1996,IA,69.57751185
MONONA,1997,IA,64.73074314
MONONA,1998,IA,61.88234398
MONONA,1999,IA,60.45706825
MONONA,2000,IA,63.31819916
MONONA,2001,IA,53.85701542
MONONA,2002,IA,55.49867449
MONONA,2003,IA,60.99900632
MONONA,2004,IA,62.42865697
MONONA,2005,IA,70.74238635
MONONA,2006,IA,65.61185715
MONONA,2007,IA,78.63296977
MONONA,2008,IA,75.59477825
MONONA,2009,IA,69.2286496
MONONA,2010,IA,62.14167878
MONONA,2011,IA,75.53670568
MONONA,2012,IA,72.13049322
MONONA,2013,IA,72.38580973
MONONA,2014,IA,56.33635926
MONONA,2015,IA,61.91249768
MONONA,2016,IA,65.99721393
MONONA,2017,IA,67.21163933
MONONA,2018,IA,60.60108601
MONONA,2019,IA,61.30571261
MONROE,1968,IA,8.420746518
MONROE,1969,IA,3.113361826
MONROE,1970,IA,2.866539723
MONROE,1971,IA,4.837116888
MONROE,1972,IA,4.786138579
MONROE,1973,IA,17.39369845
MONROE,1974,IA,22.08908611
MONROE,1975,IA,17.25483863
MONROE,1976,IA,18.61976423
MONROE,1977,IA,7.80882723
MONROE,1978,IA,6.665358114
MONROE,1979,IA,12.9494062
MONROE,1980,IA,14.59440616
MONROE,1981,IA,15.68626665
MONROE,1982,IA,12.51141166
MONROE,1983,IA,12.42797653
MONROE,1984,IA,9.423364532
MONROE,1985,IA,11.0813882
MONROE,1986,IA,11.35135837
MONROE,1987,IA,13.00670111
MONROE,1988,IA,12.99655803
