CountyName,Year,corng_pa,corng_y,corng_ha,soy_pa,soy_y,soy_ha
MARSHALL,1989,153000,121.5,148900,87900,43.9,87800
MARSHALL,1990,156000,127.1,151200,79600,45.7,79000
MARSHALL,1991,148000,127.4,146200,87300,44.9,86800
MARSHALL,1992,156000,154.3,154500,83000,47.5,82800
MARSHALL,1993,138000,85.7,134100,89000,36,88000
MARSHALL,1994,147000,151.7,145200,90000,55.7,89800
MARSHALL,1995,140000,134.8,138900,96000,52.8,95800
MARSHALL,1996,139000,140.6,137500,100000,49.3,99800
MARSHALL,1997,136000,139.2,134000,127100,50.7,126100
MARSHALL,1998,142400,146.2,140800,126800,51.7,126500
MARSHALL,1999,140000,155.8,138200,125000,50.6,124300
MARSHALL,2000,139000,145.2,136900,128000,45.8,127900
MARSHALL,2001,137000,152.9,134900,130000,50,129200
MARSHALL,2002,140000,184,137500,126000,53.9,125400
MARSHALL,2003,140500,179.6,137500,127000,32.3,126500
MARSHALL,2004,144000,185.1,142500,123000,51.9,122400
MARSHALL,2005,144000,191.9,142500,121500,60.8,120900
MARSHALL,2006,142500,184.3,141600,123500,56.9,122900
MARSHALL,2007,160000,185.9,158300,108000,58.5,107700
MARSHALL,2008,146000,180,141500,122500,51,122000
MARSHALL,2009,154000,178.5,153000,119500,54.5,119100
MARSHALL,2010,151500,183.3,148000,122000,57.4,121800
MARSHALL,2011,160000,166.3,158600,115500,57,114700
MARSHALL,2012,157000,157.6,152000,117500,56.2,117100
MARSHALL,2013,160000,163.2,152900,118500,46.9,118000
MARSHALL,2014,152000,190.5,148000,128500,55.1,127500
MARSHALL,2015,153500,194.9,147700,126000,59.4,125500
MARSHALL,2016,161000,211.3,152800,122500,62.6,122000
MARSHALL,2017,148500,222.4,146000,129000,63.5,128200
MARSHALL,2018,152500,226,149300,120500,61.9,119400
MARSHALL,2019,156500,221.9,149000,114500,60.6,113700
MILLS,1968,84500,68.9,80000,77100,31.6,44700
MILLS,1969,83000,104,80000,74900,38.2,47000
MILLS,1970,84600,81.6,80400,72700,30.1,46500
MILLS,1971,96800,93,91700,70500,32,48100
MILLS,1972,88100,113.7,81700,68300,36,50100
MILLS,1973,103700,108.3,96600,66100,33,65200
MILLS,1974,109200,51.7,97700,63900,30.1,63700
MILLS,1975,103200,79.1,95500,67500,39.2,66900
MILLS,1976,105500,95.4,98600,64000,31,63700
MILLS,1977,102600,56.3,94400,73400,36.7,73200
MILLS,1978,106000,107,100000,75200,36.8,74000
MILLS,1979,107000,122.3,103000,76700,37.6,76500
MILLS,1980,109000,99,103000,80200,37.4,79400
MILLS,1981,120000,117,114100,77400,38.9,77400
MILLS,1982,106000,103.1,102200,87300,34.1,87100
MILLS,1983,64000,90,61400,80100,34.2,80100
MILLS,1984,100000,98.2,98200,91300,23.7,90600
MILLS,1985,103000,128.6,101600,93100,38,92700
MILLS,1986,94000,130.2,93400,98700,41.8,97900
MILLS,1987,82000,126.7,81000,84800,38.8,84300
MILLS,1988,84000,107.7,83200,85600,27.4,85200
MILLS,1989,97000,109.4,96300,84200,32.6,84000
MILLS,1990,100000,120.5,99500,81100,39.1,80300
MILLS,1991,97000,131.9,96400,84100,42.2,83900
MILLS,1992,101000,156,100100,83000,43.8,82800
MILLS,1993,96000,75,86500,83000,32.3,67100
MILLS,1994,100000,147.4,98900,87000,48.8,86800
MILLS,1995,87000,105.9,85100,91000,35,90600
MILLS,1996,99000,133.2,96300,93000,40.9,92400
MILLS,1997,89900,135.8,89300,94700,43.1,93900
MILLS,1998,99000,123.7,98100,93100,41.2,92700
MILLS,1999,95000,128.2,93900,95000,39.9,94800
MILLS,2000,99000,135.2,97800,95000,40.3,94800
MILLS,2001,95000,132.5,93800,99000,44.2,98400
MILLS,2002,103000,110.3,101500,93000,38.5,92200
MILLS,2003,97500,131.6,96500,100000,29.2,99600
MILLS,2004,100000,184.8,99000,95000,49.6,94700
MILLS,2005,100000,163.7,99000,95500,49.9,95000
MILLS,2006,98500,159.5,98000,96000,50.7,95700
MILLS,2007,102000,147.4,101000,91000,51.4,90800
MILLS,2008,92500,156,91500,98300,41.5,97100
MILLS,2009,100000,191.2,99800,95000,54.5,94500
MILLS,2010,99000,160.2,97000,93200,51,92000
MILLS,2011,102500,155,96700,90200,45.4,86000
MILLS,2012,102500,128.8,101100,93500,38,93200
MILLS,2013,101000,171,98900,93600,50.1,93200
MILLS,2014,98500,184.9,97000,95200,54.5,94200
MILLS,2015,99250,187,97700,92950,55,92300
MILLS,2016,100000,188.4,98400,90700,56.3,90400
MILLS,2017,91500,190.1,91200,99000,55.7,98400
MILLS,2018,87900,196,87250,95967,54,95333
MILLS,2019,84300,202.9,83300,92933,51,92267
MITCHELL,1968,101000,92.1,89000,62600,28.4,51600
MITCHELL,1969,98000,94,80000,66600,27.4,50000
MITCHELL,1970,98000,101,87500,70600,32.7,55500
MITCHELL,1971,116500,89.5,103500,74600,26,59000
MITCHELL,1972,107100,111.7,97300,78600,32,60600
MITCHELL,1973,113800,107.2,103500,82600,32,82200
MITCHELL,1974,123900,60.4,103200,86600,22.3,81600
MITCHELL,1975,127400,79.3,110500,76400,28.3,76100
MITCHELL,1976,137600,73.1,118600,67700,25.7,67500
MITCHELL,1977,127900,107.5,114300,73300,37.7,73200
MITCHELL,1978,131000,111.7,120000,79200,36.8,79000
MITCHELL,1979,129000,124.4,119000,94700,31.8,94600
MITCHELL,1980,131000,120.5,122000,93600,29,93600
MITCHELL,1981,143000,118.7,124200,88500,31.5,85500
MITCHELL,1982,137000,121.4,126900,86700,34,86000
MITCHELL,1983,89000,96,81600,83900,36.4,83800
MITCHELL,1984,124000,115.5,117800,89000,30.9,88700
MITCHELL,1985,129000,123,123700,81000,31.9,80600
MITCHELL,1986,115000,144.2,111600,80200,40.3,80100
MITCHELL,1987,103000,127.4,97400,75200,43.7,75000
MITCHELL,1988,109000,82.4,104400,74900,29,74600
MITCHELL,1989,126000,129,120100,74700,37.8,74700
MITCHELL,1990,130000,144.3,123800,74500,43.6,74200
MITCHELL,1991,127000,125.4,121100,83500,42.2,83200
MITCHELL,1992,140000,137.9,134600,79000,41,78900
MITCHELL,1993,128000,68,109800,86000,22.1,85100
MITCHELL,1994,136000,147.6,129000,86000,44.6,85800
MITCHELL,1995,134000,134,127100,87000,49.7,86800
MITCHELL,1996,138000,139.9,131600,89000,44.4,88700
MITCHELL,1997,132400,149.9,124900,100300,46.5,99500
MITCHELL,1998,138900,162.4,135100,100100,50.8,99800
MITCHELL,1999,135000,154.9,129400,105000,47.8,103200
MITCHELL,2000,137000,146.7,131500,103000,48.3,102900
MITCHELL,2001,129000,145.5,123300,111000,35.4,110200
MITCHELL,2002,130500,177.5,124500,105000,49.6,104700
MITCHELL,2003,135000,156.3,128000,106000,31.2,105500
MITCHELL,2004,138000,175.3,132000,102000,43.8,101300
MITCHELL,2005,136000,186.6,130000,100500,53.6,100000
MITCHELL,2006,139000,170.5,132800,98500,52.5,96800
MITCHELL,2007,158000,174.2,152600,81000,53.5,80800
MITCHELL,2008,152500,174,144500,87500,45,86700
MITCHELL,2009,152500,177.2,149000,87500,45.5,87200
MITCHELL,2010,152500,190.5,146000,88500,54.2,88100
MITCHELL,2011,158500,180.1,155000,83700,51,83100
MITCHELL,2012,158500,131.4,144400,83500,42.5,83000
MITCHELL,2013,109000,164.1,102200,70400,40.8,69800
MITCHELL,2014,160000,175.1,153000,82100,49.2,81800
MITCHELL,2015,151000,202.1,146400,91900,59.7,91400
MITCHELL,2016,160500,199.1,156200,84400,61,83900
MITCHELL,2017,150000,213.4,144900,93000,54.4,92500
MITCHELL,2018,146500,193.3,139500,89800,55.6,88700
MITCHELL,2019,155000,194.5,149700,77500,49.8,76900
MONONA,1968,129200,80.3,123000,76200,26.3,61100
MONONA,1969,137000,101,130000,76700,32,66000
MONONA,1970,143200,54.8,134500,77200,20.6,64100
MONONA,1971,169200,96.1,161700,77700,30.5,53400
MONONA,1972,154400,113,148800,78200,33,59200
MONONA,1973,171400,103.1,164000,78700,32,77700
MONONA,1974,185600,57,172500,79200,22.1,77000
MONONA,1975,174600,83.2,165000,78100,33.4,77800
MONONA,1976,181900,53.7,167500,73800,22.5,73500
MONONA,1977,172800,85.2,163400,84900,38.2,84500
MONONA,1978,180000,114.2,172000,90200,35.6,90000
MONONA,1979,169000,101.2,162000,97000,34,96800
MONONA,1980,184000,73.8,164000,100300,26.5,100200
MONONA,1981,191000,93,183800,99800,37.3,99800
MONONA,1982,182000,111.7,174700,105000,36.4,104100
MONONA,1983,126000,75,120500,103000,26.2,101600
MONONA,1984,167000,101.3,154700,115000,25,109300
MONONA,1985,184000,108.7,177800,106000,37,105500
MONONA,1986,164000,118.9,158700,109000,40.1,108700
MONONA,1987,130000,123.2,127600,102000,39.5,100500
MONONA,1988,146000,95.6,144000,112000,32,111500
MONONA,1989,169000,104.1,164500,110000,38.2,109500
MONONA,1990,168000,110.5,163400,110000,36.6,109400
MONONA,1991,164000,104,160600,117000,31,115800
MONONA,1992,170000,143.1,167300,109000,44.2,108900
MONONA,1993,149000,90.5,141400,109000,33.7,106000
MONONA,1994,159000,139.1,155200,118000,50.1,117800
MONONA,1995,148000,96.2,141400,127000,35.7,126800
MONONA,1996,166000,124.3,157100,126000,41.3,117800
MONONA,1997,146400,124.5,143700,140500,41.8,139400
MONONA,1998,159800,117.9,155900,131700,43,130700
MONONA,1999,155000,141.2,151900,149000,41.4,148000
MONONA,2000,164000,138.3,160100,144000,37.6,143700
MONONA,2001,159000,127.8,155400,151000,43.9,150100
MONONA,2002,166700,138,163000,143000,42.3,142000
MONONA,2003,158000,141.9,155000,151000,35.7,150200
MONONA,2004,165000,169.8,163000,138000,42.9,137700
MONONA,2005,165000,157.1,163000,134500,42.3,133900
MONONA,2006,164500,109.3,163300,141500,46.3,140700
MONONA,2007,182000,149.3,180500,124000,48.5,123900
MONONA,2008,171500,171,166500,142000,44.5,141300
MONONA,2009,187500,199.8,186500,130000,53.5,129700
MONONA,2010,172500,168.7,171000,146000,48.7,145500
MONONA,2011,191500,158.3,184500,127500,45.4,122300
MONONA,2012,190000,115.1,181900,133000,36.3,131300
MONONA,2013,200000,175.2,193900,124500,52.5,123900
MONONA,2014,179000,156.6,175500,147500,47.2,145600
MONONA,2015,178500,169,175300,141500,52.4,140900
MONONA,2016,174500,184.5,172000,137500,56.1,137000
MONONA,2017,171000,196,166600,143000,57.1,142200
MONONA,2018,167000,181.4,164800,140000,55.3,138000
MONONA,2019,174500,203.9,172400,128000,55.8,126600
MONROE,1968,26200,76,24000,42400,29.3,20600
MONROE,1969,25000,69,21000,38800,23.2,17000
MONROE,1970,31300,79,28200,35200,31.1,18500
MONROE,1971,36400,90.8,32600,31600,30,20800
MONROE,1972,32000,103.6,28800,28000,32.4,20700
MONROE,1973,34100,86.9,29700,24400,24.5,24100
MONROE,1974,39500,60.1,32000,20800,17.2,20700
MONROE,1975,41700,72.4,37400,20900,28.4,20900
MONROE,1976,45800,91.8,43200,19400,29.8,19400
MONROE,1977,47900,45,41200,21800,31.7,21800
MONROE,1978,45000,90,40000,25600,28,25000
MONROE,1979,45000,107.1,42000,26300,34.1,26100
MONROE,1980,42000,94.3,35000,26300,33.8,26300
MONROE,1981,44000,114.5,38000,22600,36.2,22600
MONROE,1982,38000,78.6,32800,24200,26,23300
MONROE,1983,28000,29.8,21600,21900,23.7,21900
MONROE,1984,40000,91.6,38500,22900,23.9,22700
MONROE,1985,45000,114.5,43200,20900,34,20500
MONROE,1986,42000,112.8,39800,22800,36.9,22700
MONROE,1987,27000,107.3,25800,20100,39.5,19900
MONROE,1988,31000,46.6,22800,19300,23.2,19200
MONROE,1989,32000,94.5,29400,19500,28.5,19500
MONROE,1990,30000,112.9,26600,18200,33.4,18100
MONROE,1991,31000,107.2,27700,18300,38,18200
MONROE,1992,33000,117.3,30600,17000,37,16800
MONROE,1993,24000,61.5,14500,20000,28.4,19600
MONROE,1994,31000,149,27800,18000,48.1,18000
MONROE,1995,10000,84.1,7900,28000,30.5,27900
MONROE,1996,29000,112.8,26000,31000,37,30500
MONROE,1997,29100,127.2,27700,28100,45,27800
MONROE,1998,28700,111.9,26200,29200,41.1,29000
MONROE,1999,25000,110.8,22900,31000,35.2,30100
MONROE,2000,27000,135.8,25000,32500,38.5,32400
MONROE,2001,15000,115.9,13300,22000,40,21500
MONROE,2002,27000,158,25000,27000,40.7,26900
MONROE,2003,29000,129.6,26000,27000,24,26800
MONROE,2004,29500,171.3,27500,26000,48.3,25900
MONROE,2005,29000,154.3,27000,28500,48.5,28300
MONROE,2006,27500,137,25900,27500,40.6,27400
MONROE,2007,33000,161.3,31600,23100,49.3,23000
MONROE,2008,26500,136,25000,31500,33.5,30900
MONROE,2009,29500,156.3,28600,30500,47,30200
MONROE,2010,30000,77.4,26500,31700,44.8,30900
MONROE,2011,34100,112.5,32000,33800,42.4,33600
MONROE,2012,33500,67.3,29600,36000,32.9,35700
MONROE,2013,30900,115.3,28600,32900,29,32700
MONROE,2014,32300,175.7,31200,33600,48.9,33200
MONROE,2015,31150,178,29650,28200,50.9,27900
MONROE,2016,30000,180,28100,33200,57.3,33100
MONROE,2017,30700,169.9,28400,29100,51,28900
MONROE,2018,28000,167,26000,30900,50.4,30500
MONROE,2019,26400,162.3,25400,26200,56.1,25900
MONTGOMERY,1968,79100,70.8,73000,53300,32.9,37500
MONTGOMERY,1969,76000,97,72000,53900,36.2,39000
MONTGOMERY,1970,82900,74,76900,54500,31,42400
MONTGOMERY,1971,93800,96.7,87600,55100,33.2,40400
MONTGOMERY,1972,87400,108.7,81600,55700,38,46000
MONTGOMERY,1973,91900,105.2,85700,56300,32,55500
MONTGOMERY,1974,102100,55.8,90500,56900,29.5,55100
MONTGOMERY,1975,94800,70.9,86700,61500,31.5,61400
MONTGOMERY,1976,101200,102.6,94900,57900,29.2,57600
MONTGOMERY,1977,104000,74.1,95500,63800,34.4,63300
MONTGOMERY,1978,103000,102.6,96000,65300,35.4,65000
MONTGOMERY,1979,113000,126.7,105000,70000,37.5,69800
MONTGOMERY,1980,103000,84.5,97000,69700,35.6,67400
MONTGOMERY,1981,100000,117.1,96300,69500,39.4,69500
MONTGOMERY,1982,91000,98,85700,76200,31.9,76100
MONTGOMERY,1983,64000,82.2,59800,67600,28.3,65600
MONTGOMERY,1984,86000,87.7,84200,70700,21.9,70300
MONTGOMERY,1985,84000,119,83100,72100,36.7,71700
MONTGOMERY,1986,80000,129.1,79200,78600,41.9,78300
MONTGOMERY,1987,72000,123.3,70900,76200,38,75700
MONTGOMERY,1988,79000,95.6,78300,72000,28.4,71500
MONTGOMERY,1989,88000,121,87300,74600,36.5,74400
MONTGOMERY,1990,90000,118.8,89000,71400,38.2,71000
MONTGOMERY,1991,89000,128.5,87700,74700,41.9,74500
MONTGOMERY,1992,91000,151.8,89700,74000,43.6,73800
MONTGOMERY,1993,86000,74.6,81200,75000,31.5,71300
MONTGOMERY,1994,91000,140,89000,75000,47.6,74800
MONTGOMERY,1995,78000,91.1,75800,86000,29.1,85500
MONTGOMERY,1996,90000,130,88800,91000,40.3,90800
MONTGOMERY,1997,83900,134.5,82800,84400,44.8,83600
MONTGOMERY,1998,88800,140.6,86900,84200,43.9,83900
MONTGOMERY,1999,87000,127.3,85500,88000,40.2,87600
MONTGOMERY,2000,89000,141.6,87200,88000,42.2,87900
MONTGOMERY,2001,86000,132.9,84300,90000,44.2,88800
MONTGOMERY,2002,92500,141.1,90000,87000,45.6,86800
MONTGOMERY,2003,90000,129.5,88000,94000,30.3,93600
MONTGOMERY,2004,93000,183.3,92000,89000,51.5,88500
MONTGOMERY,2005,94000,158.1,92500,90500,48.3,90000
MONTGOMERY,2006,92000,163.9,90900,89000,50.6,88700
MONTGOMERY,2007,96000,145.1,94500,85500,51.9,85400
MONTGOMERY,2008,91000,160,89000,90000,38,89300
MONTGOMERY,2009,95000,191.2,94100,86500,56,86100
MONTGOMERY,2010,92000,157,90000,87500,49.7,86800
MONTGOMERY,2011,96500,153.2,94000,85800,45.9,84100
MONTGOMERY,2012,97000,132,95100,86500,42.6,85500
MONTGOMERY,2013,96500,154,93600,87600,45.9,87200
MONTGOMERY,2014,93700,163.1,92200,91400,50,90800
MONTGOMERY,2015,94900,185.2,93000,89600,51,89200
MONTGOMERY,2016,98000,185.5,96700,89100,57.8,88800
MONTGOMERY,2017,94500,199.1,93400,93500,56.2,93000
MONTGOMERY,2018,93300,191.5,91700,88700,51.8,87900
MONTGOMERY,2019,93200,204.8,92300,87800,58.3,87300
MUSCATINE,1968,81400,88.7,79000,80000,31.9,36700
MUSCATINE,1969,82000,103,79000,75200,36.8,35000
MUSCATINE,1970,82600,74.4,79100,70400,34.5,37400
MUSCATINE,1971,83900,108,81800,65600,34.7,38700
MUSCATINE,1972,81500,115.8,78200,60800,35,41200
MUSCATINE,1973,88800,104,84500,56000,33,55600
MUSCATINE,1974,91800,87.6,85700,51200,28.4,51100
MUSCATINE,1975,96600,106.4,91500,49400,35.8,49100
MUSCATINE,1976,101200,116.2,96900,43800,34.5,43700
MUSCATINE,1977,98400,115.1,92800,44700,36.9,44400
MUSCATINE,1978,105000,112.9,101000,50500,35.4,50000
MUSCATINE,1979,100000,129.9,97000,50600,38.8,50500
MUSCATINE,1980,105000,119.6,102000,50100,42.2,50000
MUSCATINE,1981,110000,131.8,107700,50800,43,50800
MUSCATINE,1982,107000,130.9,104000,53300,38.1,52900
MUSCATINE,1983,79000,91.1,75900,53000,35.5,53000
MUSCATINE,1984,130000,127.1,127600,54200,35.3,53200
MUSCATINE,1985,131000,120.4,127700,55200,38.6,54900
MUSCATINE,1986,114000,134,110700,58400,40.5,57500
MUSCATINE,1987,88000,99.1,85900,51400,39,51000
MUSCATINE,1988,90000,53,86300,54000,28,53800
MUSCATINE,1989,98000,106,95900,57500,40,57400
MUSCATINE,1990,98000,125.9,92300,55700,44.1,53000
MUSCATINE,1991,99000,93.3,96800,58000,37,57900
MUSCATINE,1992,101000,141.1,98700,58000,41.9,57900
MUSCATINE,1993,90000,80,84000,56000,36.7,51700
MUSCATINE,1994,100000,160.8,98500,61000,51.7,60800
MUSCATINE,1995,93000,118.9,91500,66000,43.2,65600
MUSCATINE,1996,98000,125.1,96000,66000,40.7,65700
MUSCATINE,1997,91300,131,88800,73700,46.9,73100
MUSCATINE,1998,89700,142.5,87700,74300,49.5,74000
MUSCATINE,1999,87000,149.5,84700,77000,46.9,76900
MUSCATINE,2000,90000,145.7,87000,76000,41.9,75900
MUSCATINE,2001,85000,150.3,82500,78000,45.8,77500
MUSCATINE,2002,89000,170.9,86000,73000,49.3,72800
MUSCATINE,2003,88500,168,84500,75000,35.2,74700
MUSCATINE,2004,92000,180,89500,71500,51.9,71100
MUSCATINE,2005,91000,135.3,88000,70500,45.3,70400
MUSCATINE,2006,88000,166.4,87100,71000,49,70600
MUSCATINE,2007,106000,180.6,104600,55500,50,55400
MUSCATINE,2008,97500,166,94000,62200,44.5,61700
MUSCATINE,2009,97000,166.6,95500,65000,51.5,64700
MUSCATINE,2010,93500,144.8,91500,67300,48.9,66800
MUSCATINE,2011,96000,164.6,94000,67500,56.7,67100
MUSCATINE,2012,96000,152.6,94000,68000,52.1,67800
MUSCATINE,2013,91000,158.3,87600,69900,47.1,69600
MUSCATINE,2014,91000,188.1,87800,70000,56.7,69200
MUSCATINE,2015,90000,177.7,88100,71500,56.2,71200
MUSCATINE,2016,93000,203,90800,71600,60.8,69400
MUSCATINE,2017,87000,206.8,83700,74700,60.3,74300
MUSCATINE,2018,93000,209.6,90600,72600,61.7,72100
MUSCATINE,2019,86500,173.2,83800,68800,55.2,68300
O BRIEN,1968,133600,76,119000,139300,22.3,96800
O BRIEN,1969,140000,117,130000,135500,37.7,89000
O BRIEN,1970,147800,73.3,133300,131700,28,96200
O BRIEN,1971,160000,102,147400,127900,34.7,88400
O BRIEN,1972,150400,122.4,137600,124100,42,91300
O BRIEN,1973,153800,123.7,142100,120300,40,119900
O BRIEN,1974,166900,77.3,151300,116500,27.9,116000
O BRIEN,1975,167600,97.3,152200,117900,37.2,117600
O BRIEN,1976,174700,92.1,157200,109400,34,109200
O BRIEN,1977,166900,112.1,151800,118600,40.4,118300
O BRIEN,1978,175000,120.6,163000,126000,38.8,125000
O BRIEN,1979,166000,127.7,155000,131100,39.9,131000
O BRIEN,1980,166000,129.3,150000,136600,39.6,136500
O BRIEN,1981,171000,128.3,162400,128000,40.7,126400
O BRIEN,1982,166000,116.7,157900,137000,34.6,135200
O BRIEN,1983,118000,95.7,112400,131000,36.8,130300
O BRIEN,1984,162000,113,157500,140000,36.1,138300
O BRIEN,1985,166000,131.7,162400,133000,36.9,132500
O BRIEN,1986,148000,145.7,144700,136000,41.6,135900
O BRIEN,1987,128000,134,125500,127000,44.2,126500
O BRIEN,1988,142000,123.5,140000,134000,43.1,133500
O BRIEN,1989,159000,141.8,156900,137000,44.4,136600
O BRIEN,1990,162000,134.2,159700,136000,42.4,135300
O BRIEN,1991,160000,121.9,157900,141000,46.7,140300
O BRIEN,1992,163000,145.1,160800,143000,44.3,140700
O BRIEN,1993,151000,75.6,135100,141000,23.2,138800
O BRIEN,1994,161000,151.9,158200,147000,47.4,146700
O BRIEN,1995,158000,129.3,155400,147000,47.1,146600
O BRIEN,1996,160000,140.7,157400,145000,48.3,144700
O BRIEN,1997,159900,140.9,156800,158800,48.1,157200
O BRIEN,1998,166300,158.6,164700,153500,50.7,153100
O BRIEN,1999,158000,170,156300,156000,52.3,155900
O BRIEN,2000,160000,151.4,157400,153000,49.7,152600
O BRIEN,2001,152000,151.6,149200,162000,49.5,161100
O BRIEN,2002,154000,151.7,149000,153000,48.4,152400
O BRIEN,2003,157500,169,151500,159000,40.6,158400
O BRIEN,2004,161000,182.3,157000,149000,48.6,148000
O BRIEN,2005,163000,185,158500,148500,57,147900
O BRIEN,2006,164500,166,163200,146500,57.4,146200
O BRIEN,2007,172500,167.7,170500,138500,54.8,138400
O BRIEN,2008,165000,195,156500,145500,53.5,145000
O BRIEN,2009,167500,198,164000,146500,53,146100
O BRIEN,2010,166500,190.7,158000,148500,52.9,148000
O BRIEN,2011,174000,185.1,165900,139500,55.4,138600
O BRIEN,2012,172500,159.8,166200,138500,50.5,138100
O BRIEN,2013,176500,195.3,165500,132000,57.3,131600
O BRIEN,2014,169000,180.3,162500,138000,55.7,137300
O BRIEN,2015,171500,205.2,153700,138000,62.6,137200
O BRIEN,2016,173000,210.7,166200,140000,63.9,139500
O BRIEN,2017,170000,213.8,164100,140500,62.3,139700
O BRIEN,2018,167000,201.6,155700,145000,59.9,143300
O BRIEN,2019,178000,204.9,146100,132000,56,131100
OSCEOLA,1968,92600,72.7,82000,120800,19.4,62200
OSCEOLA,1969,91000,111,84000,113500,33.3,56000
OSCEOLA,1970,95900,82.4,87200,106200,28.2,61500
OSCEOLA,1971,110300,96.3,102200,98900,31.1,58000
OSCEOLA,1972,100200,119.6,92200,91600,40,63500
OSCEOLA,1973,108700,105.2,98500,84300,35,84000
OSCEOLA,1974,118400,52.6,100300,77000,23.4,76700
OSCEOLA,1975,113500,91.2,101400,80500,35.6,80100
OSCEOLA,1976,118700,76.2,104000,76800,29,76600
OSCEOLA,1977,112900,109.9,102500,83800,40.2,83700
OSCEOLA,1978,116000,120.8,106000,89200,40,89000
OSCEOLA,1979,119000,117.3,110000,98700,36,98600
OSCEOLA,1980,117000,124.8,109000,102600,39.4,102500
OSCEOLA,1981,118000,126.8,112100,98200,35.4,97900
OSCEOLA,1982,113000,120.3,106700,99000,36.6,98500
OSCEOLA,1983,67000,88.7,62700,94100,35.4,94000
OSCEOLA,1984,105000,112.1,102400,102000,35.9,101200
OSCEOLA,1985,112000,125.4,110000,92900,33.3,92500
OSCEOLA,1986,96000,140.8,95100,94600,37.6,93800
OSCEOLA,1987,82000,139.1,80200,94600,43.6,94200
OSCEOLA,1988,96000,109.8,94000,101000,37.5,100600
OSCEOLA,1989,107000,131.1,104900,106000,40,105900
OSCEOLA,1990,109000,131.8,107400,99700,41.2,99200
OSCEOLA,1991,110000,134.6,108000,104000,44.7,103000
OSCEOLA,1992,113000,136,111400,102000,40.3,101800
OSCEOLA,1993,100000,71.2,71700,102000,18.8,97600
OSCEOLA,1994,115000,145,112300,109000,45.7,108600
OSCEOLA,1995,112000,129,109800,109000,44.8,108700
OSCEOLA,1996,119000,135,117100,111000,44,110800
OSCEOLA,1997,110100,128.7,106000,111900,43.1,111000
OSCEOLA,1998,111500,148.9,109600,108000,49.5,107700
OSCEOLA,1999,112000,167,110200,113000,49.4,112900
OSCEOLA,2000,115000,154.1,112000,111000,46.2,110800
OSCEOLA,2001,109000,127.2,106100,123000,42.4,122000
OSCEOLA,2002,114000,148.6,109000,110000,51.4,109300
OSCEOLA,2003,113500,155.8,108500,113000,34.2,112500
OSCEOLA,2004,119000,187.3,115000,108000,49.3,107700
OSCEOLA,2005,116000,185.8,113000,109500,53.2,109000
OSCEOLA,2006,118000,165.4,116100,107500,51.5,107300
OSCEOLA,2007,134000,171.4,130500,96500,54.7,96400
OSCEOLA,2008,124500,175,122000,106000,48,105600
OSCEOLA,2009,119500,193.6,117000,103500,50.5,103100
OSCEOLA,2010,118500,192.7,113000,104500,52.7,103500
OSCEOLA,2011,124500,184.4,114900,96600,51.6,96100
OSCEOLA,2012,125000,169.6,119400,95700,50.4,95400
OSCEOLA,2013,133500,182,121800,98000,49,97600
OSCEOLA,2014,131500,175.4,123900,99500,52.2,99000
OSCEOLA,2015,126500,204.7,122000,103500,59.8,103000
OSCEOLA,2016,125000,203.7,121800,101500,56.1,101100
OSCEOLA,2017,127000,211.6,123900,101500,59.7,100700
OSCEOLA,2018,116000,180.2,112300,104500,57.2,102900
OSCEOLA,2019,121000,182.5,117300,91000,50.5,90200
PAGE,1968,90100,59.6,83000,83600,30.5,50100
PAGE,1969,88000,93,86000,81600,36.3,51000
PAGE,1970,94900,75.8,91200,79600,31.8,54400
PAGE,1971,104100,99.2,101500,77600,32.2,57000
PAGE,1972,95500,111,92800,75600,36,61700
PAGE,1973,100700,102.1,97800,73600,31,72500
PAGE,1974,112900,44.1,104000,71600,27.6,71400
PAGE,1975,107200,70.7,101800,80300,28.3,80100
PAGE,1976,112900,99.6,108800,72500,31.8,72100
PAGE,1977,111000,66.6,106500,81800,32.7,81400
PAGE,1978,112000,97.2,107000,81400,28.6,81000
PAGE,1979,117000,113.4,112000,88100,35.9,87700
PAGE,1980,118000,73.5,113000,85700,31.2,83400
PAGE,1981,109000,117.4,103200,85500,40,85500
PAGE,1982,99000,93.5,95300,94200,30.3,93600
PAGE,1983,71000,73,68400,86000,31.7,85900
PAGE,1984,96000,73.2,93000,92000,20.5,90600
PAGE,1985,103000,118.3,100900,83800,39,83500
PAGE,1986,95000,132.6,93300,88000,43.1,87500
PAGE,1987,84000,113.8,82400,90700,37.2,90200
PAGE,1988,88000,76.8,85500,90700,22.5,90100
PAGE,1989,100000,110.2,97300,92500,32.8,91500
PAGE,1990,103000,113.8,101100,90600,36.9,89600
PAGE,1991,102000,123.3,100600,92700,39.3,92200
PAGE,1992,103000,149.8,101900,87000,43.3,86800
PAGE,1993,92000,76.7,87900,86000,31.3,85000
PAGE,1994,99000,135,97600,87000,43.8,86800
PAGE,1995,81000,89.7,79400,99000,28.8,98500
PAGE,1996,102000,136.6,100800,95000,42.5,94800
PAGE,1997,94400,133.5,93000,102400,45.3,101100
PAGE,1998,102200,126.5,100300,98000,39.2,97600
PAGE,1999,96000,123.2,94100,102000,41.3,101800
PAGE,2000,101000,136.3,99100,99000,43.1,98800
PAGE,2001,96000,133.3,94300,103000,45.6,101600
PAGE,2002,106000,100,103000,100000,36.8,99000
